customer_id,account_id,account_type,account_open_date,account_status,gender,age,state,pincode,customer_segment,employment_status,employer_name,annual_income_inr,account_balance_inr,num_products_held,kyc_status,nominee_added,mobile_banking_enabled,net_banking_enabled,credit_card_linked,demat_account,branch_name,relationship_manager_id,last_login_days_ago,is_dormant,churn_flag,fraud_flag,loan_type,loan_amount_inr,loan_tenure_months,outstanding_principal_inr,emi_amount_inr,days_past_due,is_npa,penalty_amount_inr,credit_score,credit_bureau,risk_rating,savings_interest_rate_pct,fd_interest_rate_pct,overdraft_limit_inr,monthly_interest_income_inr,monthly_service_charges_inr,num_transactions_last_month,avg_transaction_value_inr,last_transaction_date,last_transaction_type,last_transaction_channel,last_transaction_amount_inr,transaction_currency
CUST100066,ACC900066,Checking,2021-07-17,Inactive,,27.0,Rajasthan,311505.0,SME,Student,,3438469.5,828392.06,1.0,Pending,,,Y,Y,,Delhi North,,,1.0,1.0,0.0,,,,,,90.0,1.0,3176.29,723.0,EXPERIAN,High,,,206768.3,12490.48,174.0,71.0,20133.14,2022-06-19,Penalty,Mobile App,61319.18,USD
CUST100067,ACC900067,Recurring Deposit,2019-11-26,Closed,F,,Maharashtra,376142.0,,Student,,3199313.66,561605.12,7.0,Expired,N,N,N,,,Jaipur Vaishali,,689.0,0.0,0.0,1.0,Education Loan,3021015.84,24.0,2722631.41,60420.32,180.0,1.0,130.84,656.0,EQUIFAX,High,,,,12106.28,925.66,24.0,72614.02,2022-07-26,Interest,Net Banking,37907.78,INR
CUST100068,ACC900068,Savings,2024-03-21,Closed,F,40.0,Karnataka,375617.0,Retail,Self-Employed,,4691387.39,1366236.34,8.0,,N,,Y,N,N,Kolkata West,,627.0,0.0,0.0,0.0,Personal Loan,1184117.7,48.0,326321.03,23682.35,0.0,0.0,0.0,422.0,,,5.01,,,5772.36,1945.22,97.0,66618.46,2024-06-11,EMI,UPI,91619.54,GBP
CUST100069,ACC900069,Current,2020-01-24,,,44.0,Maharashtra,468145.0,Corporate,Business Owner,,1930118.91,1164295.52,1.0,Rejected,N,,,N,N,Hyderabad Banjara Hills,RM37,551.0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,541.0,,,,,,1529.92,488.05,102.0,,2022-09-23,Debit,IMPS,498627.9,INR
CUST100070,ACC900070,Current,2021-12-25,Inactive,Other,49.0,Tamil Nadu,508783.0,SME,Retired,,4372646.53,1221603.09,1.0,,N,,Y,Y,N,,,290.0,,0.0,0.0,,,,,,60.0,0.0,-232.53,885.0,CIBIL,Medium,,,,11425.82,1354.71,43.0,25746.49,2024-10-15,Transfer,RTGS,463332.25,INR
CUST100071,ACC900071,Checking,2019-06-22,Frozen,M,19.0,Karnataka,879015.0,SME,Salaried,Employer_177,3319254.47,956437.34,7.0,,Y,N,,Y,,Ahmedabad SG Highway,,70.0,1.0,1.0,0.0,Auto Loan,2889318.94,36.0,1783275.81,57786.38,,,0.0,846.0,EQUIFAX,Very High,,,303990.41,2891.41,507.09,29.0,34608.72,2021-05-28,Credit,ATM,252187.56,EUR
CUST100072,ACC900072,Checking,2021-04-01,Inactive,M,57.0,Telangana,799080.0,HNI,Salaried,Employer_32,1445114.48,1863807.62,8.0,Rejected,N,N,,N,Y,Bangalore MG Road,RM8,332.0,,0.0,0.0,Personal Loan,4680701.22,,3243532.48,93614.02,120.0,1.0,1541.36,730.0,,Very High,,,15696186.74,12146.51,927.88,59.0,27753.13,2018-08-18,EMI,UPI,34683.71,INR
CUST100073,ACC900073,Checking,2021-02-04,Closed,M,68.0,Maharashtra,481760.0,SME,Student,,14462765.78,938576.26,6.0,Expired,,,N,,Y,Jaipur Vaishali,,674.0,0.0,0.0,0.0,Home Loan,1304997.94,84.0,1177595.6,26099.96,0.0,0.0,0.0,457.0,EXPERIAN,Medium,,,381099.91,13133.92,302.71,40.0,62501.14,2022-03-28,Penalty,NEFT,67353.47,GBP
CUST100074,ACC900074,Checking,2023-11-17,Active,F,53.0,West Bengal,287588.0,Retail,Retired,,3179020.4,211780.5,7.0,Verified,,N,Y,Y,,Ahmedabad SG Highway,,590.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,332.0,CIBIL,High,,,21230643.08,8249.39,156.17,12.0,46489.53,2023-11-24,Credit,UPI,175377.05,USD
CUST100075,ACC900075,Fixed Deposit,2022-10-16,,M,29.0,Delhi,414985.0,,Student,,2621476.11,1248330.97,3.0,Expired,N,Y,N,,,Mumbai Central,,57.0,0.0,1.0,1.0,Business Loan,4894143.65,120.0,3824438.84,97882.87,180.0,1.0,478.73,863.0,EQUIFAX,,,5.15,,5327.51,1200.53,57.0,6449.74,2018-03-08,Transfer,Mobile App,3287.26,EUR
CUST100076,ACC900076,Current,2022-11-14,Closed,,25.0,Tamil Nadu,957915.0,HNI,Student,,3946005.39,1211422.59,4.0,Rejected,N,Y,N,,N,Chennai East,RM13,87.0,0.0,0.0,0.0,Business Loan,244956.66,48.0,59198.22,4899.13,120.0,1.0,2003.91,889.0,EXPERIAN,Very High,,,,3684.55,1316.41,100.0,11982.39,2018-07-21,Transfer,RTGS,43798.33,USD
CUST100077,ACC900077,Savings,2020-09-22,Closed,M,73.0,Maharashtra,469007.0,SME,Business Owner,,236624.35,,2.0,Verified,N,N,N,,Y,Delhi North,,513.0,0.0,1.0,0.0,Personal Loan,3730301.88,60.0,2217171.99,74606.04,0.0,0.0,0.0,839.0,EQUIFAX,Medium,4.92,,,8725.97,1974.67,36.0,60353.76,2018-02-04,EMI,Net Banking,343854.14,EUR
CUST100078,ACC900078,Savings,2020-11-21,,,70.0,Maharashtra,741709.0,HNI,Retired,,4600919.23,659093.62,6.0,Pending,Y,Y,Y,Y,Y,Jaipur Vaishali,RM39,610.0,1.0,1.0,1.0,,,,,,90.0,1.0,4361.6,532.0,EXPERIAN,,5.29,,,13974.53,1805.97,54.0,73104.33,2020-04-26,Interest,Mobile App,280538.85,EUR
CUST100079,ACC900079,Checking,2018-04-17,Frozen,Other,67.0,Maharashtra,249149.0,Retail,,,823716.48,1284689.9,8.0,,N,N,Y,N,N,Jaipur Vaishali,,512.0,1.0,1.0,0.0,Education Loan,696508.55,12.0,600404.95,13930.17,0.0,0.0,0.0,367.0,,,,,441778.84,547825.19,1482.86,62.0,68866.1,2018-06-21,Penalty,RTGS,160312.5,INR
CUST100080,ACC900080,Checking,2024-07-25,Closed,F,43.0,West Bengal,255457.0,HNI,,,,943558.35,4.0,Expired,,N,,,,Ahmedabad SG Highway,RM42,,,0.0,0.0,Education Loan,503764.5,36.0,344172.09,10075.29,120.0,1.0,2278.52,387.0,EXPERIAN,Low,,,313751.58,12210.73,1781.09,48.0,61909.99,2019-09-07,Debit,Mobile App,88795.63,EUR
CUST100081,ACC900081,Recurring Deposit,2024-10-07,Frozen,Other,23.0,Delhi,317402.0,,Retired,,680968.06,580492.56,6.0,Verified,Y,Y,Y,Y,N,Jaipur Vaishali,,,,1.0,0.0,Business Loan,3929543.59,84.0,3433870.08,78590.87,60.0,0.0,3058.16,369.0,CIBIL,High,,,,7812.46,259.94,17.0,55781.13,2023-11-19,Penalty,Branch,5229778.96,INR
CUST100082,ACC900082,Recurring Deposit,2020-05-19,,M,62.0,Telangana,417329.0,Retail,Business Owner,,-309544.09,1057726.05,1.0,Expired,N,N,Y,N,Y,,,114.0,0.0,0.0,1.0,Auto Loan,1759919.67,12.0,1468096.74,35198.39,120.0,1.0,4411.7,336.0,,Medium,,,,15261.17,1152.83,58.0,38692.43,2018-08-18,Interest,UPI,363810.46,USD
CUST100083,ACC900083,Savings,2020-04-07,Frozen,M,19.0,Rajasthan,152906.0,Retail,Retired,,4469269.41,948860.0,5.0,Expired,,N,Y,Y,Y,Jaipur Vaishali,,436.0,0.0,1.0,0.0,Auto Loan,783770.8,36.0,7985942.76,15675.42,180.0,1.0,3431.9,618.0,CIBIL,High,2.58,,,9106.59,675.52,113.0,8634.55,2018-04-03,Penalty,UPI,432363.7,EUR
CUST100084,ACC900084,Checking,2024-09-07,,M,62.0,Rajasthan,457264.0,Retail,Retired,,3250654.47,1430715.67,6.0,Rejected,Y,,Y,,Y,Hyderabad Banjara Hills,,445.0,1.0,,0.0,,,,,,120.0,1.0,3257.89,395.0,CIBIL,Low,,,242332.07,8744.58,1606.63,87.0,36404.63,2024-12-01,Transfer,UPI,199338.43,INR
CUST100085,ACC900085,Recurring Deposit,2020-08-25,Frozen,F,22.0,Gujarat,846348.0,Retail,Student,,718270.69,192001.12,7.0,Verified,Y,N,Y,Y,N,Hyderabad Banjara Hills,,558.0,,1.0,,Education Loan,406949.54,120.0,147196.91,8138.99,0.0,0.0,0.0,894.0,EXPERIAN,,,,,-5894.58,,57.0,30367.43,2021-07-20,Interest,UPI,413816.52,GBP
CUST100086,ACC900086,Checking,2023-04-30,Frozen,F,42.0,Rajasthan,592025.0,,Salaried,Employer_10,4438975.41,1282898.37,2.0,Expired,,Y,N,,Y,,,301.0,0.0,1.0,1.0,Home Loan,774825.96,36.0,132120.96,15496.52,120.0,1.0,3090.21,735.0,,Very High,,,492329.21,8142.53,560.15,70.0,30667.78,2018-01-31,Penalty,IMPS,117395.17,INR
CUST100087,ACC900087,Checking,2018-05-25,Closed,F,65.0,Gujarat,509018.0,Retail,Business Owner,,3522429.81,904141.52,3.0,Verified,N,N,,,Y,Jaipur Vaishali,,445.0,1.0,,0.0,Auto Loan,3967608.45,24.0,-340919.12,79352.17,30.0,0.0,1262.82,587.0,EQUIFAX,Medium,,,374426.78,9613.09,1104.02,,49541.2,2023-01-04,Debit,NEFT,130503.05,INR
CUST100088,ACC900088,Current,2023-01-13,Closed,,51.0,Rajasthan,179392.0,Retail,Student,,639805.14,1714233.64,4.0,Verified,Y,,Y,N,N,Mumbai Central,,708.0,,0.0,,Auto Loan,1639470.78,120.0,785700.31,32789.42,,,0.0,832.0,EXPERIAN,Low,,,,11029.94,270.2,1.0,,2019-02-05,Penalty,Net Banking,218193.46,USD
CUST100089,ACC900089,Current,2019-10-26,Active,M,21.0,Delhi,994794.0,,Retired,,2003372.11,1555692.64,8.0,Expired,N,,N,N,Y,Chennai East,,296.0,1.0,1.0,0.0,Personal Loan,3068555.13,36.0,1736538.84,61371.1,0.0,0.0,0.0,565.0,CIBIL,Low,,,,6782.6,1492.74,73.0,,2023-08-01,Penalty,Mobile App,325474.34,EUR
CUST100090,ACC900090,Checking,2024-03-21,Inactive,M,60.0,Gujarat,817318.0,HNI,,,1556829.66,1430917.12,8.0,Verified,Y,Y,N,N,,Delhi North,RM21,607.0,,0.0,,Education Loan,3576610.38,48.0,-583423.02,71532.21,30.0,0.0,307.45,760.0,CIBIL,Very High,,,122653.92,9832.21,201.11,43.0,33060.46,2023-11-13,Penalty,IMPS,445601.46,USD
CUST100091,ACC900091,Current,2018-09-16,Frozen,M,66.0,Telangana,665940.0,SME,Student,,956840.55,469788.09,3.0,Expired,Y,Y,,Y,,Chennai East,,675.0,1.0,0.0,0.0,,,,,,,,0.0,461.0,,Very High,,,,9085.12,172.54,0.0,74800.33,2021-03-08,Penalty,RTGS,411491.15,USD
CUST100092,ACC900092,Current,2018-08-06,Frozen,F,27.0,Maharashtra,216506.0,Retail,Self-Employed,,2686987.54,105376.44,1.0,Rejected,N,Y,Y,,,Kolkata West,,351.0,0.0,0.0,0.0,Auto Loan,1748810.74,12.0,15717882.93,34976.21,0.0,0.0,0.0,796.0,CIBIL,Very High,,,,2249.45,791.69,92.0,46067.12,2021-08-27,Credit,Branch,167011.96,INR
CUST100093,ACC900093,Current,2024-10-08,Closed,F,58.0,Rajasthan,101429.0,HNI,Self-Employed,,2886360.33,853520.28,2.0,Rejected,,N,Y,N,,Mumbai Central,RM25,303.0,1.0,0.0,0.0,Personal Loan,2912555.22,120.0,2077286.8,58251.1,,,0.0,452.0,,High,,,,7396.14,1634.24,5.0,58295.02,2022-06-04,Penalty,IMPS,400007.28,INR
CUST100094,ACC900094,Current,2024-11-13,Inactive,M,31.0,Delhi,389346.0,Corporate,Business Owner,,3307640.92,1015710.48,2.0,Verified,Y,Y,N,Y,N,Mumbai Central,RM45,209.0,0.0,,0.0,Home Loan,606423.87,84.0,254636.14,12128.48,180.0,1.0,4935.22,509.0,EQUIFAX,Very High,,,,10711.47,602.06,14.0,61234.2,2020-05-09,Transfer,Branch,179600.13,EUR
CUST100095,ACC900095,Current,2022-09-03,Active,F,26.0,Rajasthan,580290.0,HNI,Self-Employed,,1877877.66,-261776.32,2.0,Expired,,N,Y,Y,N,Jaipur Vaishali,RM10,559.0,1.0,0.0,0.0,Personal Loan,4114337.88,84.0,2701004.5,82286.76,180.0,1.0,3210.61,755.0,EQUIFAX,Medium,,,,14819.1,754.66,114.0,13882.71,2021-03-26,Debit,ATM,170732.27,USD
CUST100096,ACC900096,Current,2023-04-26,,Other,66.0,Delhi,417960.0,SME,Self-Employed,,4204307.99,676275.08,1.0,Rejected,,N,Y,,,Hyderabad Banjara Hills,,67.0,0.0,,,Home Loan,725940.6,120.0,447166.57,14518.81,60.0,0.0,3686.32,,EXPERIAN,High,,,,5210.8,1165.58,98.0,16370.88,2018-12-24,Debit,RTGS,245567.08,INR
CUST100097,ACC900097,Savings,2018-01-28,Closed,,35.0,Gujarat,473276.0,,Retired,,1029932.05,1890587.62,8.0,,N,Y,Y,N,N,Hyderabad Banjara Hills,,654.0,1.0,0.0,1.0,Auto Loan,189377634.59,60.0,95760858.71,3787552.69,0.0,0.0,0.0,607.0,CIBIL,Very High,4.37,,,,500.71,114.0,34118.18,2020-09-29,Credit,ATM,400378.6,INR
CUST100098,ACC900098,Recurring Deposit,2020-03-04,Inactive,F,24.0,Tamil Nadu,422361.0,,Student,,2892226.28,1395499.31,2.0,,Y,,Y,Y,Y,,,80.0,0.0,1.0,0.0,,,,,,60.0,0.0,4565.89,893.0,EXPERIAN,Low,,,,12275.59,642.9,,29488.01,2019-10-30,Debit,Net Banking,74951.53,INR
CUST100099,ACC900099,Savings,2018-11-15,Active,M,66.0,Gujarat,429546.0,HNI,,,396212.28,18823013.31,1.0,Pending,N,N,Y,,Y,Jaipur Vaishali,RM30,507.0,0.0,1.0,0.0,Auto Loan,251302.68,24.0,186586.69,5026.05,0.0,0.0,0.0,659.0,CIBIL,High,7.12,,,13780.18,1420.49,95.0,73336.74,2023-08-13,Interest,Branch,287388.72,INR
CUST100100,ACC900100,Current,2024-04-01,,F,38.0,Rajasthan,287795.0,SME,Self-Employed,,745189.53,620858.66,5.0,Verified,Y,Y,,Y,Y,Pune FC Road,,156.0,0.0,0.0,1.0,Business Loan,2051163.53,24.0,1842614.1,41023.27,60.0,0.0,2270.75,803.0,,Very High,,,,5649.19,1905.4,84.0,9903.03,2019-02-21,Credit,Mobile App,176465.86,INR
CUST100101,ACC900101,Recurring Deposit,2024-12-27,Frozen,M,60.0,Maharashtra,755520.0,SME,,,4065818.36,965418.11,8.0,,Y,N,N,,,Delhi North,,353.0,0.0,0.0,0.0,,,,,,180.0,1.0,3309.53,332.0,CIBIL,,,,,8100.98,520.34,40.0,794877.55,2021-05-26,EMI,Mobile App,213008.31,INR
CUST100102,ACC900102,Fixed Deposit,2021-12-09,,M,33.0,Telangana,521843.0,Corporate,Self-Employed,,3439341.87,129332.61,7.0,,,N,N,,,Delhi North,RM40,560.0,0.0,1.0,1.0,Home Loan,152167915.47,120.0,86619997.66,3043358.31,120.0,1.0,2614.78,624.0,,High,,7.5,,14485.71,1191.59,12.0,8050.27,2023-08-22,Debit,NEFT,305484.49,GBP
CUST100103,ACC900103,Savings,2023-10-16,Active,F,31.0,Maharashtra,609442.0,HNI,Retired,,1516909.35,1779755.41,1.0,Pending,N,N,,,Y,,RM4,305.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,673.0,EXPERIAN,Low,6.49,,,4959.29,818.89,95.0,69994.39,2018-09-21,EMI,Branch,129008.11,INR
CUST100104,ACC900104,Fixed Deposit,2022-01-28,Frozen,F,23.0,Delhi,347864.0,SME,Retired,,4556168.76,234019.88,3.0,,N,,,N,,Hyderabad Banjara Hills,,,0.0,,0.0,Business Loan,3429705.05,60.0,1808119.73,68594.1,60.0,0.0,296495.15,898.0,EXPERIAN,Medium,,6.9,,5660.44,111816.62,27.0,8527.08,2022-07-31,Interest,UPI,28617.18,INR
CUST100105,ACC900105,Current,2021-05-17,Closed,M,66.0,Karnataka,721826.0,Retail,,,1558753.39,905386.76,3.0,Rejected,N,N,N,,Y,Hyderabad Banjara Hills,,424.0,0.0,,,,,,,,90.0,1.0,826.17,580.0,,Low,,,,11768.11,1204.1,52.0,59287.11,2019-10-19,Interest,UPI,34039.79,INR
CUST100106,ACC900106,Checking,2022-05-31,Frozen,,74.0,Gujarat,847986.0,SME,,,,1086969.69,4.0,Expired,Y,Y,N,Y,N,Bangalore MG Road,,262.0,0.0,,0.0,Home Loan,4969984.54,36.0,714406.77,99399.69,0.0,0.0,0.0,676.0,CIBIL,Very High,,,506469.47,6108.9,587.22,,63940.26,2023-07-18,Debit,Net Banking,369724.78,INR
CUST100107,ACC900107,Savings,2024-03-31,Active,M,33.0,Rajasthan,840255.0,Corporate,Retired,,4757879.56,1982456.88,5.0,Expired,Y,Y,Y,Y,Y,Bangalore MG Road,RM28,506.0,1.0,0.0,0.0,Home Loan,75625.61,120.0,52701.55,1512.51,0.0,0.0,0.0,566.0,,High,4.68,,,2556.03,1980.45,112.0,10759.81,2019-08-04,Credit,UPI,156691.11,INR
CUST100108,ACC900108,Fixed Deposit,2021-12-31,Frozen,F,47.0,Delhi,731548.0,HNI,Business Owner,,696788.29,684432.02,8.0,Verified,Y,,N,N,Y,,RM6,245.0,,0.0,0.0,,,,,,0.0,0.0,0.0,579.0,CIBIL,Low,,7.51,,4042.69,87.28,73.0,-13616.18,2019-01-22,Credit,NEFT,136836.45,EUR
CUST100109,ACC900109,Savings,2018-03-26,Active,F,67.0,Maharashtra,635456.0,Corporate,Salaried,Employer_132,1577323.19,240009.15,3.0,Verified,N,,Y,,Y,Pune FC Road,RM27,582.0,0.0,,0.0,,,,,,30.0,0.0,4822.71,434.0,CIBIL,Very High,5.14,,,9712.69,155.21,65.0,39179.39,2024-04-25,Credit,RTGS,382576.95,GBP
CUST100110,ACC900110,Current,2020-11-09,Active,M,50.0,Tamil Nadu,556957.0,SME,,,705803.0,349622.56,8.0,Pending,,Y,Y,Y,N,Mumbai Central,,474.0,0.0,0.0,,,,,,,30.0,0.0,1439.72,765.0,EQUIFAX,Very High,,,,9185.9,1333.46,117.0,-8400.19,2020-11-28,EMI,Net Banking,,INR
CUST100111,ACC900111,Fixed Deposit,2022-09-25,Inactive,M,75.0,Rajasthan,985555.0,Corporate,Student,,3735331.43,38722.81,1.0,Rejected,N,,,,N,Delhi North,RM40,88.0,0.0,,0.0,Auto Loan,2739854.69,12.0,509576.33,54797.09,90.0,1.0,3057.75,892.0,CIBIL,Very High,,6.15,,2884.4,432.34,62.0,-2012.92,2024-06-18,Interest,NEFT,31585.03,GBP
CUST100112,ACC900112,Checking,2019-12-11,Frozen,F,49.0,Gujarat,106907.0,,Student,,4002072.59,493276.76,1.0,Verified,N,Y,Y,Y,N,Delhi North,,517.0,0.0,1.0,1.0,Auto Loan,4259913.67,12.0,3218190.89,85198.27,0.0,0.0,0.0,529.0,EQUIFAX,Low,,,89146.58,5602.66,1580.39,100.0,61947.27,2019-09-12,Penalty,Net Banking,26062.59,INR
CUST100113,ACC900113,Savings,2020-12-25,,Other,44.0,Telangana,853800.0,,,,3295280.77,1021179.93,6.0,Rejected,Y,N,Y,Y,,Pune FC Road,,290.0,0.0,,,Education Loan,2087729.71,84.0,1934389.63,41754.59,180.0,1.0,2763.51,386.0,EQUIFAX,High,2.54,,,4448.21,1359.29,98.0,33226.25,2019-09-11,Penalty,ATM,508441.35,EUR
CUST100114,ACC900114,Savings,2023-09-27,Inactive,M,39.0,Rajasthan,613321.0,SME,Business Owner,,294062.4,507600.1,7.0,Pending,N,,N,,N,,,130.0,,,0.0,Education Loan,4718240.25,84.0,1456639.55,94364.81,0.0,0.0,0.0,886.0,,Low,2.91,,,1024.25,894.67,30.0,28958.78,2024-06-04,Penalty,Mobile App,181438.03,INR
CUST100115,ACC900115,Fixed Deposit,2019-06-14,Active,F,51.0,Maharashtra,564620.0,,Retired,,3362483.12,327346.53,6.0,Rejected,N,Y,N,N,,Mumbai Central,,724.0,,,1.0,Home Loan,2913122.41,60.0,386030.67,58262.45,60.0,0.0,2206.13,797.0,EXPERIAN,High,,6.9,,11112.15,1004.47,75.0,4241.18,2020-06-02,Penalty,Mobile App,240748.2,INR
CUST100116,ACC900116,Recurring Deposit,2021-06-19,Closed,M,59.0,Delhi,532876.0,Retail,Business Owner,,1116008.59,102923.03,3.0,Rejected,Y,,Y,N,N,Hyderabad Banjara Hills,,123.0,,0.0,0.0,Education Loan,,36.0,,,0.0,0.0,0.0,510.0,,Low,,,,2153.94,593.29,68.0,2269354.49,2018-04-06,EMI,NEFT,,INR
CUST100117,ACC900117,Checking,2020-09-08,Inactive,M,49.0,Karnataka,832356.0,Retail,Retired,,4669503.62,-123440.15,5.0,,Y,,,,Y,Pune FC Road,,286.0,,0.0,0.0,,,,,,0.0,0.0,0.0,319.0,CIBIL,Low,,,10247.75,8900.27,708.82,71.0,23488.34,2023-08-12,Debit,Branch,191981.09,INR
CUST100118,ACC900118,Checking,2024-11-05,Closed,M,38.0,Maharashtra,961010.0,HNI,Retired,,3308862.7,536644.27,6.0,Expired,N,,,,Y,,RM8,505.0,0.0,1.0,0.0,Personal Loan,2213398.85,36.0,,44267.98,120.0,1.0,3586.83,,EXPERIAN,Low,,,216901.61,4227.92,176.39,114.0,62798.57,2018-11-14,Penalty,ATM,233153.53,GBP
CUST100119,ACC900119,Recurring Deposit,2020-03-04,Closed,F,61.0,Rajasthan,125190.0,SME,Salaried,Employer_72,473506.49,505483.7,1.0,Pending,Y,,,Y,Y,Mumbai Central,,484.0,0.0,1.0,0.0,Business Loan,3785227.76,12.0,3581830.66,75704.56,30.0,0.0,-423.81,764.0,,,,,,3021.2,53.17,120.0,70691.17,2022-07-25,Credit,UPI,335407.12,INR
CUST100120,ACC900120,Current,2018-08-11,Inactive,Other,33.0,Rajasthan,566222.0,Retail,Student,,4022615.65,1199040.0,1.0,,,,N,N,N,Pune FC Road,,45.0,0.0,0.0,0.0,Home Loan,4766696.3,24.0,-1535521.61,95333.93,0.0,0.0,0.0,742.0,CIBIL,High,,,,7500.46,24.81,71.0,22775.09,2022-08-11,Interest,Branch,391924.18,GBP
CUST100121,ACC900121,Checking,2021-06-30,Active,M,59.0,Tamil Nadu,303846.0,Retail,Retired,,1726208.59,290606.14,1.0,Verified,Y,N,Y,,Y,Chennai East,,203.0,0.0,0.0,0.0,Auto Loan,4929359.8,36.0,757665.87,98587.2,0.0,0.0,0.0,500.0,EXPERIAN,Very High,,,339647.16,7491.65,1598.45,43.0,56073.3,2024-09-22,Interest,NEFT,277419.58,EUR
CUST100122,ACC900122,Current,2019-12-15,Closed,F,64.0,Rajasthan,287693.0,,Self-Employed,,1759481.71,45258.54,6.0,,,N,,,N,,,494.0,,0.0,0.0,Home Loan,4230169.58,24.0,1632541.43,84603.39,60.0,0.0,1043.12,475.0,CIBIL,High,,,,926.88,1768.71,112.0,62857.79,2022-03-13,Interest,NEFT,223871.64,INR
CUST100123,ACC900123,Fixed Deposit,2021-01-04,Frozen,M,68.0,Gujarat,894617.0,,Student,,1173053.73,465634.42,4.0,,Y,N,N,N,N,Bangalore MG Road,,152.0,,1.0,0.0,Education Loan,2842047.94,24.0,605333.98,56840.96,60.0,0.0,3723.55,342.0,EQUIFAX,Low,,5.47,,5376.64,1383.32,59.0,32233.63,2022-04-16,Debit,ATM,211531.45,INR
CUST100124,ACC900124,Checking,2020-07-18,Frozen,F,48.0,West Bengal,791609.0,,Student,,2734967.19,1487345.8,7.0,Expired,Y,Y,Y,N,N,Chennai East,,530.0,,0.0,0.0,Auto Loan,4423951.45,120.0,1237700.94,88479.03,60.0,0.0,497.16,431.0,CIBIL,,,,110439.87,2926.45,866.34,84.0,27825.28,2022-07-11,Transfer,UPI,279788.3,USD
CUST100125,ACC900125,Checking,2021-08-31,Frozen,,25.0,Delhi,857501.0,SME,,,2646436.18,1839525.06,5.0,Expired,N,,,N,,Delhi North,,566.0,0.0,0.0,,Personal Loan,1609389.61,36.0,995435.84,32187.79,180.0,1.0,2969.79,769.0,EXPERIAN,High,,,300299.94,3901.02,886.67,,36144.42,2020-10-08,Interest,NEFT,442978.81,INR
CUST100126,ACC900126,Current,2018-11-10,,M,67.0,Delhi,423301.0,HNI,Business Owner,,2093553.07,,2.0,Rejected,N,,Y,,,Chennai East,RM4,,0.0,0.0,1.0,,,,,,120.0,1.0,745.74,708.0,,Medium,,,,4433.83,157.92,32.0,57753.19,2023-03-17,EMI,IMPS,33330.1,GBP
CUST100127,ACC900127,Checking,2020-10-19,Frozen,Other,30.0,Delhi,738093.0,Retail,Business Owner,,,30145.56,7.0,,,,N,,N,Bangalore MG Road,,238.0,0.0,0.0,0.0,Home Loan,1175713.99,36.0,38586261.05,23514.28,60.0,0.0,1603.7,494.0,,Low,,,405034.18,11169.2,1092.28,15.0,16696.33,2022-07-06,Credit,NEFT,186206.73,INR
CUST100128,ACC900128,Checking,2018-03-28,Frozen,M,25.0,Rajasthan,311184.0,Retail,Retired,,1285592.94,159219.31,3.0,Verified,Y,,Y,N,N,Mumbai Central,,368.0,0.0,,0.0,Personal Loan,763766.38,,543959.57,15275.33,0.0,0.0,0.0,724.0,CIBIL,Medium,,,71874.27,11957.84,823.85,93.0,26321.21,2020-10-14,Interest,Branch,422556.63,INR
CUST100129,ACC900129,Fixed Deposit,2019-11-19,Frozen,,50.0,Telangana,782524.0,SME,Retired,,3957630.27,41532.39,6.0,Expired,,,N,,,Jaipur Vaishali,,248.0,0.0,1.0,,,,,,,30.0,0.0,2810.03,456.0,EQUIFAX,Very High,,6.96,,9563.59,76.76,39.0,22757.74,2021-09-26,Penalty,Mobile App,227398.38,INR
CUST100130,ACC900130,Savings,2022-01-20,Inactive,F,19.0,Gujarat,492850.0,SME,,,1465680.55,531942.13,6.0,Expired,,N,,N,,,,186.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,,Low,3.85,,,3286.05,12.83,75.0,41258.87,2022-10-15,Penalty,UPI,153575.55,GBP
CUST100131,ACC900131,Fixed Deposit,2024-05-11,Frozen,F,21.0,Rajasthan,790881.0,Corporate,Self-Employed,,4277295.04,1815288.4,1.0,Expired,,N,,Y,N,Hyderabad Banjara Hills,RM33,3.0,0.0,0.0,0.0,Home Loan,4258434.76,120.0,-98123.8,85168.7,0.0,0.0,0.0,403.0,CIBIL,Very High,,8.49,,,1799.48,0.0,7537.34,2024-10-05,EMI,UPI,234998.96,EUR
CUST100132,ACC900132,Savings,2022-01-15,,M,65.0,Telangana,852293.0,Retail,,,3442288.45,1456115.24,1.0,Pending,Y,,,Y,,Kolkata West,,447.0,1.0,1.0,0.0,Education Loan,5134981.86,120.0,1732039.15,102699.64,180.0,1.0,3494.75,816.0,EXPERIAN,Low,7.15,,,4855.81,1503.29,11.0,69867.81,2023-03-28,EMI,Mobile App,479472.12,USD
CUST100133,ACC900133,Checking,2020-11-27,Frozen,M,25.0,Tamil Nadu,674559.0,Corporate,Business Owner,,1763192.59,1813848.15,2.0,,Y,N,,N,N,Mumbai Central,RM22,356.0,0.0,0.0,1.0,Auto Loan,4534808.76,12.0,2697404.93,90696.18,90.0,1.0,4235.73,673.0,EXPERIAN,,,,497373.31,12701.54,740.85,1.0,24894.62,2020-06-15,Penalty,IMPS,219874.43,INR
